Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@CEOA_UV	"📈📉📊 Las empresas veracruzanas que participaron en la encuesta ""Impactos derivados de la pandemia por Covid-19"" son principalmente de Veracruz, Boca del Río y Xalapa

➡️ https://t.co/oI54ZLvy4h https://t.co/jRehjgbFth"	2020-07-03 16:10:59	es		0.0	0.0		CEOA UV	Centro de Estudios de Opinión y Análisis de la Universidad Veracruzana.	926.0	208.0	26.0	868.0	13.0	False		
@cubanosypunto	Interesantes hallazgos de la ciencia en Cuba! Predominan en Cuba enfermos con COVID-19 pertenecientes al grupo sanguíneo A https://t.co/bdo0Fyau5E	2020-07-03 16:10:59	es		0.0	0.0		cubanosypunto	Amante de la Paz, seguidor de los que construyen, adversario de los que destruyen. Humano, como todos debemos ser.🇨🇺	23974.0	6816.0	523.0	965.0	5.0	False		
@hrocando	Aun peor que el COVID-19 https://t.co/9zy4CByHjI	2020-07-03 16:10:58	es		0.0	0.0		Hernan R. Ocando M.	?	443.0	235.0	292.0	124.0	6.0	False		
@MarioChong_UP	Proyecto: PREP - Plataforma de Reactivación Económica Post - COVID-19 Seleccionada por Concytec @michellerserra  @UdelPacifico @Ingenieria_UP   #IngenieriaUP #Ingeniería_UP https://t.co/OXouudXHI0	2020-07-03 16:10:58	es		0.0	0.0		Mario Chong	Professor & Researcher. School of Engineering.  Universidad del Pacífico	11522.0	2986.0	2602.0	1904.0	162.0	False		
@MonitorCiudad_	Desde hace más de 2 años, los habitantes de la parroquia San Juan, en San Martín, denuncian tener 2 años sin recibir agua por tuberías. En medio de la pandemia y sin agua NO se puede prevenir el Covid-19. #MonitorReporta	2020-07-03 16:10:57	es		0.0	0.0	@MonitorCiudad_	Monitor Ciudad	Usamos la tecnología 📲 para ubicar problemas, generamos datos apoyándonos en la participación ciudadana y promovemos soluciones creando conciencia ⬇	4797.0	1824.0	1035.0	3307.0	22.0	False		
@mcp7000MR	@Rafaelita82 De que sirve cerrar el trànsito por las autopistas , solo hace que los pocos que tenemos que salir a trabajar , nos calemos tremendas colas y nos pidan cuanto documento se les apetezca ... cerrar las autopistas no garantiza disminuciòn de casos de covid-19	2020-07-03 16:10:55	es		0.0	0.0	@Rafaelita82	Mauricio Rondón MD	Caracas- Venezuela	5192.0	5726.0	263.0	448.0	3.0	False		
@CharlyOne17	@LuisAltamiranoR Cuidado con el covid-19 marrano x tú gordura sería grave 🤣🤣🤣🤣🤣🤣	2020-07-03 16:10:54	es		0.0	0.0	@LuisAltamiranoR	Charly One	De izquierda, obradorista al 100% dos hijos educación media  odio al Prian y a los bots muertos de hambre #redAMLO	20832.0	35494.0	520.0	701.0	1.0	False		
@piki2902	"Ejercito de Batas Blanca del CDI El Piñal no sede  en la lucha contra COVID-19
 #CubaCoopera #CubaPorLaSalud #Cuba #MMedicaCubanaTachira 
@Cubacoopera_Ve3
@MINSAPCuba
@DrReinoldgm
@DiazCanelB
@DeZurdaTeam
@japortalmiranda
@NicolasMaduro https://t.co/bgoxjbZZmx"	2020-07-03 16:10:53	es		0.0	0.0		CDI FERNANDEZ FEO ESTADO TACHIRA VENEZUELA		623.0	939.0	72.0	8.0	0.0	False		
@Radio_Zocalo	A través de su página de Facebook, el Presidente de la Junta de Gobierno, Emilio De Hoyos, informó que dio positivo a la prueba de detección de COVID-19. https://t.co/gOY0cDqV7j	2020-07-03 16:10:52	es		0.0	0.0		Radio Zócalo	Radio Zócalo Noticias cuenta con el equipo de Reporteros más grande de Coahuila y el sur de Texas.	219971.0	137.0	2209.0	11261.0	163.0	False		
