Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@van8nik	stay luxury to COVID-19 https://t.co/rfHBIzHK5n	2020-05-02 17:52:58	en		0.0	0.0		ニコラス	広告と映像と写真とかが好き	1739.0	30.0	228.0	258.0	0.0	False		
@officialGHS_	"Ghana records a total of 2,169 COVID-19 confirmed cases with 18 Deaths

Visit https://t.co/qACSknFfET for the details"	2020-05-02 17:52:58	en		0.0	0.0		Ghana Health Service	Official Twitter Handle of the Ghana Health Service	71.0	530.0	8.0	736.0	0.0	False		
@AmosM_8	"@iArvindKushwaha @real_defender @realDonaldTrump People who don't live in the United States shouldn't get to praise him as the best president. We, in the US, have to deal with his hot-mess-self and his decisions. You like him so much take him there.
#TrumpLiesPeopleDie
#Biden2020
#COVID__19
@Alyssa_Milano"	2020-05-02 17:52:58	en		0.0	0.0	@iArvindKushwaha	Amy Crawford	Wife, Mother, Self-employed, JRWatkins Independent Distributor, RespectedHomeBusiness	279.0	552.0	315.0	24.0	0.0	False		
@SHHAVIK	Ya falta menos, 4 días y se aplana la curva. #COVID__19 ⤵️ https://t.co/tKKepwmplV	2020-05-02 17:52:58	es		0.0	0.0		ירושלים	Graduado en la UdeC en 1990 en la carrera de Letras y Comunicación. Gusto de las películas cómicas, hacer radio y tv.	49043.0	82.0	844.0	727.0	19.0	False		
@fechner78516689	Compact Corona Pandemie Covid 19 AfD Ausnahmezustand Kontaktsperre https://t.co/8rHbiV7kPI via @YouTube	2020-05-02 17:52:57	ro		0.0	0.0		ralf fechner		5573.0	10.0	93.0	14.0	0.0	False		
@agualaboca	Sé que tenemos mucho para leer por estos días, pero cuando era periodista de la revista Carrusel me encantaba escribir perfiles. Les dejo una lista con algunos de los que más disfruté haciendo por si quieren leer sobre otra cosa que no sea la COVID-19. Cómo vuela el tiempo.	2020-05-02 17:52:57	es		0.0	0.0		Sergio	Periodista. Adicto a los podcasts. Comprometido con la defensa de los DDHH. Estudiante de la maestría en estrategias de comunicaciones de @KingsCollegeLon.	60145.0	21564.0	2562.0	9009.0	94.0	False		
@Luis12145969	"Les cuento algo!
La oms espera que los fallecidos por el COVID-19 sean de 5 millones a nivel mundial apenas van 229.000 esto apenas es la punta del iceberg mi gente seamos concientes!"	2020-05-02 17:52:57	es		0.0	0.0		Luis	Soy rancio	1590.0	1156.0	209.0	23.0	0.0	False		
@BryanBotilheiro	@Gavuza88__ @TownshipBrands @chiloanepenwell “Fuck Covid-19”? Meaning I can’t wear this on my church zoom meetings https://t.co/A0xOLATdLN	2020-05-02 17:52:57	en		0.0	0.0	@Gavuza88__	#StayHome 🇸🇿🇵🇹	without that little voice in your head you wouldn’t be able to read this. I need to press the follow button now 👉🏾	16214.0	1542.0	548.0	802.0	2.0	False		
@zaswadosaze	@ONCEMORE2 and if they survive .... where are they gonna work ... do you put on your resume that you were trapped in a COVID 19  infested ship on the ocean for over 6 months ??	2020-05-02 17:52:57	en		0.0	0.0	@ONCEMORE2	zoli osaze	nu heka nu ka Ankhu nu Ba Ra nu heka...companion of horus	252232.0	65639.0	4588.0	3631.0	93.0	False		
@roadto24th	Palapit na nang palapit ang Covid-19 sa aming bahay , nakahome quarantine na yung asawa ni Mama dahil may nakasalamuha siyang nagtest positive. Ingatan natin health natin guys please. Lalong lalo na mental health natin.	2020-05-02 17:52:57	tl		0.0	0.0		• K y l o R e n • 💫	"e v e r l o w k e y . r o a d t o 2 4 t h ! 🔥 ⏳

M e n t a l H e a l t h A d v o c a t e ."	3871.0	734.0	316.0	93.0	0.0	False		
