Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@bra_shamat	"If the world was to sacrifice 1 team from not winning their current  league to stop COVID-19, which team should it be??.
Liverpool 
Barcelona 
Juventus 
Bayern etc."	2020-04-11 16:21:55	en		0.0	0.0		Efo_shamat	just myself!!!	3048.0	1864.0	873.0	822.0	4.0	False		
@MinturZonal7	"¿Debo repetir el examen si ya tuve diagnóstico positivo de #Covid_19?
No es necesario repetirlo. #QuédateEnCasa
¡Estamos #ActivadosPorLaSalud!
#NosCuidamosTodos https://t.co/cF5P86laqd"	2020-04-11 16:21:55	es		0.0	0.0		Mintur Zonal 7	Cuenta oficial de la Coordinación Zonal 7 (CZ7) de @TurismoEc Loja, El Oro y Zamora Chinchipe	38870.0	16655.0	754.0	3204.0	33.0	False		
@pwrof_1	"@jkbjournalist @SBusinessDreams @MiamiHerald An estimated 180+deaths/day occurring at home in NYC due to COVID-19 are not being counted. We simply don't have the testing capacity for the large numbers dying at home.This almost certainly means we are undercounting the total number of victims of this pandemic,"" Mark Levine"	2020-04-11 16:21:55	en		0.0	0.0	@jkbjournalist	PO1	All we need is the right major crisis and the nations will accept the New World Order. - D Rockefeller	1640.0	232.0	389.0	120.0	0.0	False		
@DanielEduardoDS	"Hoy #11Abr estuviéramos celebrando un Sábado de Gloria..
Aquí un recuento de lo que paso...

VÍDEO COMPLETO: https://t.co/5FxPmZ3zX8

#Apocalipsis #COVID__19 Golpe de estado. https://t.co/OUuD7w831C"	2020-04-11 16:21:55	es		0.0	0.0		Daniel Salazar©️	"Anti socialista, Youtuber, emprendedor. 
⭕️"	2992.0	836.0	2379.0	1431.0	11.0	False		
@fomentolosrios	Acabo de ver Corfo abre concurso para producción masiva de ventiladores mecánicos en corto plazo para enfrentar COVID-19 - Haga clic ver también ☛  https://t.co/sKty5QHqEq	2020-04-11 16:21:55	es		0.0	0.0		@FomentoLosRios		2973.0	1504.0	1055.0	2557.0	15.0	False		
@power_thy	I could put money down for not hearing covid-19,corna,virus or quarantine in a week	2020-04-11 16:21:55	en		0.0	0.0		Thy_power	Insta: thy_power	11655.0	19764.0	320.0	440.0	1.0	False		
@gabysuenos	@trespescados @jorgeeliasrod @Minsa_Peru @canalN_ Solamente van a pasar a CAS los que decidan atender el 100% de su horario a COVID-19, con posibilidad de movilización a otros hospitales y otras condiciones. Los demás seguirán como terceros.	2020-04-11 16:21:55	es		0.0	0.0	@trespescados	Gabriela	Medimaga. Sueños con ñ.	5749.0	6099.0	340.0	166.0	0.0	False		
@ellyay	@ktumulty He was in the Senate gym spreading Covid-19 all over the place.	2020-04-11 16:21:54	en		0.0	0.0	@ktumulty	Ellyay🌷🍃🌷🍃🌷	I'm mostly here to vent...Political wonk, mom, wife, sarcastic and democrat. RESIST! Liberty and Justice for All. My non-political acct @msmiles5	34035.0	58669.0	10935.0	10082.0	7.0	False		
@rubenprado_29	Heartache in the Hot Zone: The Front Line Against Covid-19 https://t.co/SlyU36bpmm via @nytvideo	2020-04-11 16:21:54	en		0.0	0.0		Ruben prado		5230.0	1823.0	1975.0	228.0	2.0	False		
