Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@DeviajeSiempre	Protocolo en tiempos del COVID-19 https://t.co/Midu5OKOVb https://t.co/3Pxl7cIuLH	2020-04-19 17:22:25	es		0.0	0.0		Deviaje.com.co		7735.0	55.0	32.0	48.0	0.0	False		
@AlcaldiaCTG	"En las últimas 24 horas el Centro Histórico y el sector Sao/ Plazuela, fueron los puntos de la ciudad con mayor tráfico y/o aglomeración.

📲Así lo registra #Cuidémonos, nuestra app interactiva para prevenir contagios de Covid-19 en Cartagena. Descárgala gratis para iOs y Android https://t.co/J7dsCDRc7W"	2020-04-19 17:22:25	es		0.0	0.0		Alcaldía de Cartagena	Cuenta oficial de la Alcaldía Mayor de Cartagena de Indias. 🚜 Alcalde William Dau Chamatt	24190.0	6085.0	718.0	37148.0	170.0	False		
@AsiNoMasEc	#ATENCIÓN| Ascienden a 1291 muertes en todo el Ecuador, entre casos confirmados de COVID-19 y casos probables. #QuédateEnCasa #WasipiSakiri https://t.co/OFjX7g4oPG	2020-04-19 17:22:24	es		0.0	0.0		Así No Más	Todo lo que necesitas saber en un sólo sitio #Aventura #Cultura #Entretenimiento #Política #Ecuador	40345.0	527.0	60.0	773.0	2.0	False		
@Gretadamus	"19/04/2020 COVID19 muertes por millón de habitantes
Sánchez: llevas 20.453 muertos (NO CONTABILIZADOS MUERTES EN RESIDENCIAS Y DOMICILIOS)
(origen datos: https://t.co/bo2hgtbMqy)
#Covid_19 
#COVID2019 
#coronavirus 
#COVID19 https://t.co/iVNueGqAzT https://t.co/JHCqpJozIa"	2020-04-19 17:22:23	es		0.0	0.0		Gretadamus	"#LibertadIndividual
#LibertadEconomica
#ComercioJusto
#Meritocracia
#HablamosEspañol
#FueraChiringuitos 
#FueraAutonomias"	6349.0	4868.0	902.0	1003.0	40.0	False		
@SuperChannel_12	"Confirman un nuevo caso de COVID-19 en Monclova; ya son 257 en Coahuila
https://t.co/DKYP52C8Ru
#Coahuila #Salud https://t.co/MzFInF715t"	2020-04-19 17:22:23	es		0.0	0.0		Super Channel 12	Nuestra señal transmite para Eagle Pass, TX, Piedras Negras, Nava, Villa Unión, Morelos, Allende y Zaragoza Coahuila 📺	128399.0	203.0	1554.0	5364.0	141.0	False		
@Agencia_Andina	Organismos regionales elaboran protocolo para prevenir COVID-19 en el medio rural. https://t.co/BvABExfz7V https://t.co/m941Ax1bjb	2020-04-19 17:22:22	es		0.0	0.0		Agencia Andina	Sigue las noticias sobre Perú y el mundo en la Agencia Peruana de Noticias Andina. También puedes seguir a @DiarioElPeruano #YoMeQuedoEnCasa y #LávateLasManos	453548.0	7458.0	1687.0	586638.0	2185.0	True		
@SoloNoticiasSV	Argentina registra 81 nuevos casos de COVID-19 en las últimas 24 horas https://t.co/IkGUTFbb6s	2020-04-19 17:22:21	es		0.0	0.0		Solo Noticias	El nuevo periódico digital de El Salvador 🇸🇻 sin sesgos políticos. Entérate de todas las ultimas noticias de El Salvador en un solo clic. Whatsapp 📱7948-9815	44548.0	511.0	1244.0	60693.0	116.0	True		
@Raularag	"Encuesta

Estáis de acuerdo como esta gestionando el gobierno de Pedro Sanchez la actual crisis sanitaria del covid 19?"	2020-04-19 17:22:21	es		0.0	0.0		Raul.arag 💙RZ	Libertad, justicia social, igualdad, humildad, solidaridad, paz, luchando por un mundo mejor sin banderas	74.0	1788.0	4.0	16.0	1.0	False		
