Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Vensalud_ve	"#Entérate|| 🌏⚕️ La comunidad científica cubana recibió la autorización para el uso del fármaco Itolizumab, en pacientes contagiados por Covid-19. 🇨🇺
@MinSaludVE

#JuventudConscienteYPreventiva
#JorgeRodríguezTuLegadoVive"	2020-07-25 16:46:01	es		0.0	0.0		VenSalud S.A	Corporación Nacional Venezolana de Servicios Tecnológicos para Equipos de Salud S.A (VENSALUD) adscrita al @MPPSalud	967.0	206.0	329.0	431.0	1.0	False		
@maduradascom	¡AY, POR DIOS! “Lo que pasó no es normal”: “Cabeza e’ mango” dice que los casos de COVID-19 en VTV fueron “infiltrados” #25Jul #Venezuela  https://t.co/w2NEx6T6jm	2020-07-25 16:46:00	es		0.0	0.0		Maduradas.com	El mejor resumen de noticias sobre política y economía en Venezuela, SIN CENSURA.	618489.0	1300.0	1146.0	269130.0	667.0	True		
@fbianoj	Hace algo más de una hora falleció el abuelo materno de mis sobrinos, luchó contra el COViD-19 durante muchos días, hace aproximadamente una semana le habían quitado el respirador por qué estaba evolucionando bien, pero tuvo una recaída y tuvieron que intubarlo nuevamente...	2020-07-25 16:45:59	es	CO	0.0	0.0		Fabian	Fabricando fantasías 🎈	30846.0	5476.0	213.0	427.0	3.0	False		
@RoySullayme	@pcmperu @PCaterianoB @GOREArequipa @Agencia_Andina @noticias_tvperu @RPPNoticias @canalN_ @minagriperu @MinemPeru @elcomercio_peru @elbuho_pe @HBANoticiasaqp Sr. Premier no sólo es Arequipa es todas sus provincias especial por condesuyos que los casos de covid_19 aumentan día a día. Porfavor ayúdenos.	2020-07-25 16:45:54	es		0.0	0.0	@pcmperu	Omar Roy Sullayme c.		12.0	2.0	30.0	2.0	0.0	False		
@DemiurgoTuiter	"""El Fuenlabrada confirma 12 nuevos casos positivos de COVID-19""  https://t.co/U6U1mxpJyE"	2020-07-25 16:45:54	es		0.0	0.0		El Demiurgo	Demiurgo desde avanzada edad. Hago magufadas. Opino que todos vais a ir al infierno.	295991.0	415161.0	896.0	896.0	41.0	False		
@OjoVisor_62	@MiguelSarracino Ciento veinticuatro días después de la pandemia no han logrado convencer a los medios de comunicación de sus “buenas acciones” que tienen muy alto los contagios de Covid-19 en Tabasco. No hubo una oportuna prevención.	2020-07-25 16:45:52	es		0.0	0.0	@OjoVisor_62	Jacinto López Cruz	Periodista, Analista Politico, Premio nacional de periodismo 2014, genero columna, 40 años en el ejercicio. https://t.co/qTOUBYkLrj	81531.0	565.0	848.0	9552.0	48.0	False		
@ElNacionalWeb	Un niña se convierte en la víctima mortal más joven de covid-19 en Bélgica #ENMundo https://t.co/VmubrRk9Aa  https://t.co/VBepnLAKyG	2020-07-25 16:45:52	es		0.0	0.0		El Nacional	Te informamos sobre las noticias más recientes de Venezuela y el mundo ¡Tu opinión es importante! Síguenos en Instagram y Telegram como Elnacionalweb 📲	7290492.0	7478.0	348620.0	4982488.0	17525.0	True		
@JulianP76084018	Hasta ahora el gobierno esta haciendo su tarea en el tema del covid 19	2020-07-25 16:45:51	es		0.0	0.0	@JulianP76084018	Julian Palma	Personal trainner..	18.0	0.0	2.0	1.0	0.0	False		
