Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@firstmedicalpr	First Medical, el Plan que te da más, presenta al comediante puertorriqueño Juan Manuel Lebrón y su personaje Cuco El Manso. Una iniciativa para informarte, reír y evitar el contagio del COVID-19. La risa también ayuda a fortalecer el sistema inmunológico. #QuedateEnCasa https://t.co/RKFpj8REep	2020-07-07 17:01:05	es		0.0	0.0		First Medical		726.0	3.0	22.0	186.0	2.0	False		
@JPabloHR_Labor	"Es importante considerar que la IA necesita un ambiente idóneo para su aplicación:

https://t.co/MCPvR6Nggh"	2020-07-07 17:01:05	es		0.0	0.0		José Pablo Hernández	Estudioso de la materia laboral, abogado, mexicano y algo distraído. Por la noche soy enemigo de los mosquitos.	481.0	283.0	152.0	73.0	0.0	False		
@colegiocpmexico	"Antes la autogestión era un ideal a alcanzar para las organizaciones, pero a partir del COVID-19 se volvió indispensable para los líderes y colaboradores. La única manera de lograr resultados trabajando desde casa es implementar la autogestión del trabajo.
https://t.co/7mtPOvni5A https://t.co/RNAIaxkMyo"	2020-07-07 17:01:04	es		0.0	0.0		colegiocpmexico	Agrupación gremial. Reúne a los principales asesores de negocios y contadores públicos para representarlos ante las autoridades y la sociedad.	26463.0	1308.0	427.0	37239.0	266.0	True		
@AgenciaElVigia	"Ante un duro reclamo al @stmavellaneda STMA por parte de la ""Lista Verde Disidente"", el titular del gremio, @herdoval, dijo que “estamos tratando mediante el diálogo, de solucionar el la discriminación sobre el otorgamiento del bono COVID-19"" (Sigue) https://t.co/Rwzd3Tk9VL"	2020-07-07 17:01:04	es		0.0	0.0		Agencia El Vigía	"Director: @DanteForesi
Facebook: https://t.co/Whc0biUz0M  
Instagram: https://t.co/EQW2YTyJa2  
Telegram: https://t.co/wcuvNktT2e"	75795.0	1157.0	1073.0	65295.0	294.0	False		
@lanuevaconferry	@rgdortolina Estimado usuario, Puede comprar  su boleto directamente por el Puerto de Guanta, le adjunto los requisitos para la compra de boleto y adicionalmente debe tener salvoconducto y prueba del covid-19 ya que el saime y los organismos de salud se lo pedirán al momento de embarcarse. https://t.co/iPiCJjnvFF	2020-07-07 17:01:03	es		0.0	0.0	@rgdortolina	La Nueva Conferry	Cuenta Oficial: La Nueva Conferry. Ente adscrito al Ministerio del Poder Popular para Transporte (MPPT).	93861.0	7883.0	1279.0	79895.0	239.0	False		
@noticias_tvperu	Acciones se realizaron bajo el marco de la primera Campaña de Acción Social de PIAS Aéreas en Loreto ►https://t.co/FZ6zXKjEOh #PrimeroMiSalud	2020-07-07 17:01:03	es		0.0	0.0		TVPerú Noticias	Somos el canal de noticias de @TVPeruPE. Tenemos la mejor cobertura y análisis sobre el acontecer nacional e internacional.	222744.0	3229.0	1840.0	909617.0	1822.0	True		
@Servindi	"Perú: Los #PueblosIndígenas entre consultas virtuales y el #COVID19 → https://t.co/74n193oHoL

Hoy la #Amazonía se viene tiñendo de enfermedad y muerte. En las diversas ciudades, pueblos y comunidades los contagios aumentan, los muertos aumentan. https://t.co/p86FYi6uZl"	2020-07-07 17:01:00	es		0.0	0.0		Servindi	Somos una agencia de noticias especializada en pueblos indígenas, medio ambiente, cambio climático, y otros temas sociales del Perú y el mundo.	31606.0	6763.0	1955.0	22275.0	524.0	False		
@conf_episcopal	"Desde Francia, nuestro hermano Xavier Castillo se une a la campaña ""Respira Perú"" para llevar oxígeno a los miles de afectados por el COVID-19 en el país. 🇵🇪 
👉Dona un respiro: https://t.co/6uAopJRtqt https://t.co/b41Y3kif4X"	2020-07-07 17:01:00	es		0.0	0.0		Conf_episcopal	Cuenta de la Oficina de Prensa de la Conferencia Episcopal Peruana.	4530.0	549.0	134.0	10631.0	92.0	False		
