Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@SCsv45	"@MemitoTheBoss Desde el momento en que mostras tu desacuerdo con las medidas? O no? Por qué yo no se que otras medidas ustedes proponen para frenar el #COVID19? Solo se pone a crear hashtags. 
Solo un dato para que veamos en la situación  en la que nos encontramos 
-105 casos confirmados ayer.."	2020-05-10 16:11:26	es		0.0	0.0	@MemitoTheBoss	Salvadoreño		362.0	5923.0	216.0	12.0	0.0	False		
@Yazmin_Ancona	"#SNTEconEllas 👩‍👧

HOY #10DeMayo 🗓️ #DiaDeLaMadre ‼️FELICIDADES‼️ a maestras👩‍🏫 doctoras👩‍⚕️ enfermeras👩‍🔬 y a todas las mamás🤰 de México 🇲🇽 por hacernos fácil lo difícil aún en tiempos de #Coronavirus #COVID19 #GraciasMamá 

#FelizDiaDeLasMadres
#QuedateEnCasa #SanaDistancia #10Mayo https://t.co/kYUftRUtKh"	2020-05-10 16:11:26	es		0.0	0.0		Yazmín	Quizás ni me conozcas.	17734.0	282.0	197.0	237.0	0.0	False		
@CELIAMENDOZA25	#AHORA 207 personas murieron de #COVID19 en las últimas 24 horas en #NuevaYork indicó el gobernador @NYGovCuomo quien anunció medidas especiales para casa de adultos mayores “para proteger a la población más vulnerable”. @VOANoticias https://t.co/RL0y8O9xTg	2020-05-10 16:11:23	es	US	0.0	0.0		CELIA MENDOZA	Journalist. Colombian-American Passionate about social issues and news. Billingual international correspondent	16835.0	3276.0	3376.0	6247.0	106.0	False		
@hayfestival_esp	La periodista @LydiaCachoSi hablará sobre las implicaciones de género en medio del #Covid19 “La reflexión sobre qué significa ser hombre es la más difícil que se va a hacer el ser humano que nació con genitales masculinos en cualquier parte del planeta” 11 de mayo #ImaginaElMundo https://t.co/9xiC9q3wBb	2020-05-10 16:11:21	es		0.0	0.0		Hay Festival Esp	Cuenta oficial de los Hay Festival hispanos.	21016.0	7476.0	2200.0	18210.0	264.0	False		
@AdalRetamar	Habra muchos chalecos amarillos en la era post #COVID19 . #PepeMujica en el programa de @anellogaby por Canal 26.	2020-05-10 16:11:19	es		0.0	0.0		Adalberto Retamar	Tranquilos, pongan el carro en movimiento, los melones se acomodan solos.	18212.0	16996.0	5002.0	507.0	9.0	False		
@MaoyarbiMaria	Lluvia y viento con 15 grados a las 18 horas @DonostiaMeteo @JosebaVasko @Armeteo   @ArrondoIdoia @meteociel @meteosabi @MeteoAndoain @Euskalmet @AEMET_PaisVasco #COVID19 #coronavirus https://t.co/6SGYX9X205	2020-05-10 16:11:13	es		0.0	0.0		Maria Oyarbide		8590.0	619.0	1523.0	1455.0	4.0	False		
@JuanmiMoRi	La primera vida que hay que salvar es la de uno mismo!!! #covid19 https://t.co/G4S4NYYIw3	2020-05-10 16:11:12	es	ES	0.0	0.0		Juanmi Moreno	Atleta/Triatleta. 21k 1:07:55- 42k 2h21’58”- IMx11 (8h59’ PB) Kona2020 @nonbakbrand @zone3spain @sportmed @226ers @rudyproject_ESP	8974.0	10062.0	517.0	1635.0	14.0	False		
@AsopesmaAso	"#AlimentaciónSana

“Los ingresos de #alimentos a dichos recintos han significado un aumento de 7.9% en comparación al mismo periodo del año pasado”, destacó el #Minagri.

#Asopesma #Cuarentena #Covid19 #Coronavirus #Sisap @minagriperu #COVID 

https://t.co/OmG5EIdNKq"	2020-05-10 16:11:10	es		0.0	0.0		ASOPESMA	La Aso.Peruana de Seg, Salud, Medio Ambiente y Desarrollo Sostenible (ASOPESMA) gremio civil sin fines de lucro, que buscamos co crear un País y un Mundo mejor.	6929.0	4957.0	1442.0	504.0	3.0	False		
