Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@MaraInsCarrill1	"#SNTEsalud ⚕️

Mantener medidas básicas de Sana Distancia 🧍‍♂️🔛🧍‍♀️ usar el cubrebocas 😷 y lavarse las manos 🙌 son vitales para evitar contagiar #Coronavirus #COVID19 🦠 en casos de personas asintomáticas

#QuedateEnCasa https://t.co/qoa6kVAgGO"	2020-06-24 18:32:57	es		0.0	0.0		María Inés Carrillo Orozco	Mi trabajo	688.0	322.0	50.0	24.0	0.0	False		
@RuthTC14	"#SNTEsalud ⚕️

📰 La Hemeroteca Nacional ✔️ tiene un acervo en el que puedes consultar ✅ y explorar ✅ en el pasado histórico de México 🇲🇽 Aprovecha #Cuarentena #Coronavirus #COVID19 🦠 ENTRA Aquí 👉 https://t.co/avzaLBApLX

#QuedateEnCasa https://t.co/3PWZ1rVqN6"	2020-06-24 18:32:51	es		0.0	0.0		Ruth TC		488.0	289.0	20.0	19.0	0.0	False		
@AquiNoticiasMX	#AquíElDato Con corte al 24 de junio, #Chiapas registra 49 casos nuevos de #COVID19 y cuatro decesos. A 121 días del inicio de la pandemia, los casos acumulados en el territorio estatal suman 3 mil 807, mientras que la cifra de defunciones asciende a 262. https://t.co/9qos87xrjm	2020-06-24 18:32:46	es		0.0	0.0		AquíNoticiasMX	Portal de noticias con lo más destacado de la esfera pública de #Chiapas. Agrega nuestro #WhatsApp: 9611395592.	40752.0	254.0	304.0	4178.0	28.0	False		
@censida	Es importante que te mantengas adherido a tu tratamiento antirretroviral si tienes #VIH como la mayor #MedidaDePrevención ante la enfermedad #COVID19 #MexicoUnido #UnidosSaldremosAdelante	2020-06-24 18:32:41	es		0.0	0.0	@censida	Censida	Centro Nacional para la Prevención y el Control del VIH y el sida. Secretaría de Salud Federal	16291.0	1518.0	112.0	35191.0	310.0	True		
@CANAL44TV	"#SeñalInformativa 📺📻 || Los cuidados en casa para prevenir el #Covid19.

De esto hablamos con la Dra. Diana Core Romero Lozano, integrante de la sala situacional en salud Covid-19 del @OficialCUCS. https://t.co/DJCCfpSUei"	2020-06-24 18:32:26	es		0.0	0.0		Canal 44	Whatsapp: 33 2242 0690 ¡La señal de todos! Noticias, series, documentales, análisis, programación infantil, cine, musicales y más.	230625.0	9768.0	15458.0	149952.0	491.0	True		
@ComunicacionSV	Este día 3 pacientes del @ISNA_SV fueron dados de alta en un hotel en la capital luego de vencer al #COVID19. Ahora cumplirán una cuarentena domiciliar. https://t.co/ilc1uaO6mR	2020-06-24 18:32:24	es		1.0	0.0		Secretaría de Comunicaciones	"Secretaría de Comunicaciones de la Presidencia de la República de El Salvador 🇸🇻

#QuédateEnCasa"	78351.0	1149.0	414.0	249707.0	210.0	True		
@VPITV	#Covid19 | Récord de contagios: 5.508 casos de covid-19 en Florida (EEUU) durante últimas 24 horas #24Jun https://t.co/6v44fUiJZN	2020-06-24 18:32:18	es		0.0	0.0		VPItv	Canal de Noticias EN VIVO 🔴 I Mira nuestra señal aquí: https://t.co/FM4g0kiP5x… I ROKU | Apple TV | APP | Web https://t.co/F1RV7C3WWp	258424.0	716.0	551.0	517816.0	1131.0	True		
@CruzRoja_MX	#QueSiganLosAplausos 👏👏Hoy celebramos el #DíaDelSocorrista. Nuestro Presidente Nacional, Fernando Suinaga reconoció la gran labor de quienes siguen y estuvieron al frente de esta batalla #COVID19. https://t.co/QIT5aAguqG	2020-06-24 18:32:17	es		1.0	0.0		Cruz Roja Mexicana IAP	Somos una institución humanitaria que forma parte @ICRC y @IFRC dedicada a prevenir y aliviar el sufrimiento humano a través de la acción voluntaria.😊	14504.0	5050.0	765.0	154854.0	702.0	True		
