Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Urbanejalcaldia	"Antes de iniciar las jornadas de trabajo, nuestro personal de mantenimiento es atendido por la Brigada de la Salud.

Es importante que todos tomemos las medidas de prevención ante el #Covid19 https://t.co/FzM08pAGgy"	2020-06-15 15:36:37	es		0.0	0.0		Alcaldía de Lechería	Somos una Gestión Municipal que trabaja junto a los vecinos por el bienestar de #Lechería: una ciudad que crece en las adversidades🚜🇻🇪	5798.0	158.0	35.0	3697.0	7.0	False		
@Alevallsrossi	Ahora, online, el Lanzamiento Internacional del Observatorio Regional de Precios de Medicamentos #ORPM de @UNOPS_es que monitorea y compara regularmente los precios de los 125 medicamentos recomendados por la OMS para el tratamiento del #COVID19 ▶️https://t.co/0IbkiKmLph	2020-06-15 15:36:37	es		0.0	0.0		Alejandro Rossi	Cuenta personal. Director UNOPS, Oficina Multi-país Caribe, Costa Rica y Panamá - Representante en Costa Rica.	2054.0	1862.0	3199.0	503.0	5.0	False		
@sehh_es	Comienza el #programa sobre el manejo de los #pacientes con enfermedades lisosonales en tiempos de #COVID19 con un primer #webinar sobre salud digital https://t.co/S8gDMdEzbY	2020-06-15 15:36:36	es		0.0	0.0		@sehh_es	Twitter oficial de la Sociedad Española de #Hematología y #Hemoterapia (SEHH) para la promoción y divulgación de la integridad y el contenido de la especialidad	11501.0	9471.0	3197.0	7375.0	122.0	False		
@EmerixUrbaneja	@VTVcanal8 @cafeenlamanana @emmacaroagurto @MichelCaballero @InterCliente @TuMundoInter @Conatel @AttCiudaconatel @planwac Con todo respeto me párese que estamos jugando a la ruleta rusa con los atletas deberíamos de ser más estrictos con el protocolo y aplicarles pruebas de PCR ó prueba rápida de #COVID19 a cada atleta antes de iniciar un juego o una concentración no podemos poner en riego su vida	2020-06-15 15:36:33	es		0.0	0.0	@EmerixUrbaneja	Emerix Urbaneja	Emerix Ramfel Neruda Urbaneja Montilva Prof; de EDUCACIÓN FÍSICA Socialista, Bolivariano y Chavizta de la  República Bolivariana de VENEZUELA	123290.0	39283.0	3693.0	2191.0	34.0	False		
@MagdaLaurean	"#AMLOMienteNoHayTrabajo 
A  @lopezobrador_ ""le tocó bailar con la más fea"", dicen muchos... Yo diría que no sabe bailar (gobernar) y por más que diga que ""vamos bien"" el país se hunde en la miseria 

#COVID19"	2020-06-15 15:36:31	es		0.0	0.0		Kailany Valenzuela	Integrante del Movimiento Antorchista	8559.0	366.0	1245.0	674.0	2.0	False		
@Eliflor00395457	#AMLOMienteNoHayTrabajo porque 12 millones de mexicanos fueron despedidos tras la pandemia del #COVID19 Exigimos apoyo alimenticio para los afectados. https://t.co/ZK8bCxt7on	2020-06-15 15:36:30	es		0.0	0.0		Eli flores		28.0	10.0	2.0	1.0	0.0	False		
@DiarioLibre	"| #Elecciones2020| Infectados por COVID-19 podrán votar en las elecciones del 5 de julio.

Ampliar aquí https://t.co/5vzZpuueXn
#DiarioLibre #Actualidad #JCE #Covid19 #CoronavirusenRD https://t.co/vNBpbyAiwd"	2020-06-15 15:36:21	es		1.0	0.0		Diario Libre	Periódico líder en lectoría en la República Dominicana.	282820.0	329.0	23645.0	1220865.0	2838.0	True		
@Boonepolis	Esta semana que comienza hay que ser muy conscientes y responsables en la Ciudad de México y el resto del país. Si nos es urgente ni muy necesario, evitemos salir. Con el tema de los semáforos, prácticamente el gobierno ha dejado la prevención de lleno en los habitantes. #COVID19	2020-06-15 15:36:20	es	MX	0.0	0.0		David Boone de la Garza 🇲🇽	Coahuilense y chilango. Prefiero los principios que las normas. Abogado especializado en derechos humanos. Altruismo, lectura y enseñanza. Futuro escritor.	24303.0	5504.0	5327.0	6431.0	32.0	False		
