Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@kev_nek	"La representante de @LATAM_CHI dice en @T13 que sus aviones tienen unos filtros para bacterias... díganle que que el Covid19 es un virus, o sea no sirven sus medidas 🤦🏻‍♂️
#t13 #Vuelos"	2020-06-01 01:21:53	es		0.0	0.0		Kev	"Salud Pública
""Providenciano"" que trabaja en LC"	12243.0	8108.0	842.0	280.0	0.0	False		
@agus_felicelli	Ni el covid19 metió tanto miedo como anonymous Ahre	2020-06-01 01:21:50	es		0.0	0.0		Agustina		27073.0	17553.0	544.0	1882.0	2.0	False		
@Xandrhy	Leo algunas personas que dicen no se hicieron prueba de covid19 pues están seguros q la tienen o tuvieron. Creo q aun uno sabiéndolo debería hacer esa prueba, porq es importante las estadísticas.	2020-06-01 01:21:46	es		0.0	0.0		Tu maldito error 🦄	"No es pony, es unicornio el mio.  Huracán Boricua 
🇵🇷 50% 🇨🇱 18 15 N, 66 30 O Make Up  #MUA 
Puta vida injusta/
 A P R U E B O"	172679.0	6578.0	2191.0	6256.0	30.0	False		
@daveparedesm	El #COVID19 puede hundir o hacer resurgir a @realDonaldTrump. Hoy, por lo menos, aparentemente va perdiendo terreno. https://t.co/tencOJqo1L	2020-06-01 01:21:42	es		0.0	0.0		David Paredes	"Economista, especialista en Riesgos Financieros. 
Star Wars, Historia, Fotografía y Política. 
Liberal (libertades sociales, DDHH + libre mercado)
#Peruano"	32082.0	40854.0	1153.0	683.0	27.0	False		
@sole76Cba	@covid19_hunter Es lo único que sirve.  Mucha gente no ve Twitter	2020-06-01 01:21:38	es		0.0	0.0	@covid19_hunter	Sole	"Chica Aerosmith.
Solidaridad con la tuya.
A la derecha.
Mi único Amante, el Malbec.

A partir de las 22 tuitea mi alter ego"	52681.0	23562.0	3049.0	3519.0	14.0	False		
@Colo54032038	@GuilleSaba1 @LANACION A ver Guille, los pibes NO SON GRUPO DE RIESGO. Mi viejo vive en Córdoba sanísimo y en cuarentena, el resto murió de enfermedades comunes que hoy se ignoran por culpa del covid19 (grave error). Sé las estadísticas y la gravedad acorde a epidemiología de cada zona, no compro humo!	2020-06-01 01:21:30	es		0.0	0.0	@GuilleSaba1	Colo_2019	Médica. Mamá de Simon (y papá y abuela y todo!).Rebelde de nacimiento.Cordobesa de origen, radicada en BsAs, mi 2do hogar. Alta intolerancia a la injusticia.	1828.0	1345.0	130.0	126.0	0.0	False		
@btspavimento	"Sr. Samuel; se tardaron un alrededor de 4 días en diagnosticarle Covid19 y aún así no le dieron tratamiento alguno, lo mandaron de regreso a su casa. Se suicidó un día después. No sé tiene acceso a agua potable.P
https://t.co/j4BkVGcOEP https://t.co/nBeFAyYqWp"	2020-06-01 01:21:26	es		0.0	0.0		a(GUSTD)ryl⁷	BLACK LIVES MATTER	12414.0	12208.0	207.0	143.0	2.0	False		
@12lupilla	asi salimos adelante con grandes iniciativas, si se puede!!! 👍😅😎 #QuedateEnCasa #Covid19  #SalganTodosyMueranoVivan https://t.co/U8pGN0MysE	2020-06-01 01:21:25	es		0.0	0.0		Lupilla666💫	Eres la medicina que me pide el cuerpo y tengo que tomarte para ser feliz...,	3557.0	699.0	159.0	66.0	0.0	False		
