Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@rockwell_well	Me están informando que hace una hora falleció el Inspector Jefe Douglas Fernando García Castro, RUSSO, estaba de Jefe de la División Antiextorsiones, victima del COVID19.	2020-05-16 16:17:06	es		0.0	0.0		Rock Well	Más tarde lo hago saber.	11936.0	6789.0	37.0	6529.0	13.0	False		
@miguelgarcialed	@MartinVizcarraC @Minsa_Peru ¡Repunte de casos de  covid19 en menores en España! ¿¿¿Debemos permitir la salida de niños este lunes??? https://t.co/VaSUvzPrTD	2020-05-16 16:17:03	es		0.0	0.0	@MartinVizcarraC	Miguel García Ledesma	Licenciado en Comunicación Social. tu amigo fiel.	8301.0	6368.0	1819.0	363.0	0.0	False		
@marcosgonzana	#PrimeroLaVida | En la búsqueda incansable de implementar nuevas medidas contra el #Covid19, se procedió a convertir en #Peatonal la avenida #AuroraEstrada de #SanJuan los fines de semana, permitiéndose el ingreso a vehículos únicamente con #Salvoconducto y por un breve tiempo.	2020-05-16 16:17:02	es		0.0	0.0		Marcos González Navarro	Alcalde del cantón San Francisco de #Puebloviejo, padre, esposo, familiar y amigo preocupado por el porvenir de mi cantón y mi provincia. @AlcaldiaPviejo 🇳🇬	491.0	779.0	169.0	237.0	0.0	False		
@mitecogob	"🌱 La VP @Teresaribera ha recordado esta semana en el @Congreso_Es que la recuperación económica y social tras el #COVID19 debe priorizar los esfuerzos en aquellos sectores que puedan generar más empleo y crecimiento sostenible

#PactoVerde
#EUGreenDeal https://t.co/I7kEMtsOd1"	2020-05-16 16:17:02	es		0.0	0.0		Transición Ecológica y Reto Demográfico	Vicepresidencia Cuarta del Gobierno de España - Ministerio para la Transición Ecológica y el Reto Demográfico	8470.0	329.0	253.0	39422.0	554.0	True		
@Winifreda_Noti	"#Científicos argentinos crearon test para el #COVID19: ""resultados en tiempo record""
-
- #Nación #Investigación #CONICET #ANMAT #Gobierno #Salud #Coronavirus #Prevención #Aislamiento #SaludPública #Epidemiología #Pandemia #Cuarentena 
-
- INFO EN:--&gt;  https://t.co/GndVxcoCEc https://t.co/FrgUG8h3Ky"	2020-05-16 16:16:58	es		0.0	0.0		Winifreda La Pampa	Noticias de la localidad de Winifreda , provincia de La Pampa	18557.0	49.0	2.0	457.0	22.0	False		
@PadreLGaspar	"[Aborto] No al Decreto del @Minsa_Peru que dispone “... finalizar el embarazo, en cualquier momento...”; en madre gestante  infectada por COVID19. (numeral 6.3.14). #SalvemosLasDosVidas
#NoAlAborto #NoAlInfanticidio 👇
https://t.co/sS4Dkbr3W5 https://t.co/8X0dXPENw3"	2020-05-16 16:16:58	es		0.0	0.0	@PadreLGaspar	Padre Luis Gaspar	Sacerdote diocesano. Dr. Derecho Canónico.	4878.0	2945.0	1063.0	7117.0	43.0	False		
@INAPAGOB	"Continuamos trabajando unidos para frenar el avance del coronavirus en la República Dominicana.⁣
⁣
#INAPATrabaja #INAPALlevandoSoluciones⁣
#COVID19 #CoranavirusRD https://t.co/jeEaSLfeo6"	2020-05-16 16:16:56	es		0.0	0.0	@INAPAGOB	INAPA - República Dominicana	El INAPA se fundó en el 1962 con la misión de proveer los servicios de agua potable y saneamiento conforme a los parámetros de calidad establecidos.	18502.0	2566.0	918.0	17241.0	67.0	False		
@raulgmosh	@lopezdoriga Porque no dice que ya se sobrepasó a china en muertes por COVID19	2020-05-16 16:16:55	es		0.0	0.0	@lopezdoriga	Raul Garcia		178.0	23.0	158.0	12.0	0.0	False		
