Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@ccolBA21	"La presidenta de la Cámara de Representantes de #EEUU, la demócrata Nancy #Pelosi, acusa a #Trump y al partido republicano de no tener ningún plan ante la #COVID19.

Historia Completa: https://t.co/ezv8JyMPDk
@HispanTVcanal"	2020-06-28 15:50:21	es		0.0	0.0		✨𝕮𝖆𝖗𝖈𝖔𝖑✨	TODO LO PUEDO EN CRISTO QUE ME FORTALECE - Socialista-Revolucionaria✨CHAVISTA RADICAL✨ 🇻🇪Venezuela🇻🇪	517609.0	297208.0	52654.0	74976.0	118.0	False		
@5deseptiembrecu	#Cienfuegos tuvo ayuda psicológica en tiempos de la #COVID19 https://t.co/C334w5Gj2g https://t.co/uRfIPuiYrU	2020-06-28 15:50:21	es		0.0	0.0		5deseptiembre.cu	Periódico de la provincia de Cienfuegos, al centro sur de Cuba, la mayor entre las Islas de las Antillas.	36710.0	7556.0	1149.0	7026.0	76.0	False		
@Komunika6	"#COVID19 #COVID2019 Todo muy coherente, cada vez menos informados. Normal que así nos encontremos con datos más bajos los fines de semana. En plena pandemia, y seguimos sin ser capaces de dar informac. fidedigna todos los días.

https://t.co/oiC6mzgsNb"	2020-06-28 15:50:12	es		0.0	0.0		Komunika		1086.0	917.0	5.0	59.0	0.0	False		
@XEVATabasco	Vladimir Putin, presidente de Rusia, se aplica pruebas de Covid-19 cada tres días https://t.co/APaQnFxilg #Internacional	2020-06-28 15:50:09	es		0.0	0.0		XEVA TABASCO	"""Tradición de buena radio""."	223548.0	1745.0	1024.0	34833.0	152.0	False		
@urbano_noticias	"#Puebla

Arzobispo de @Arqui_Puebla, Victor Sánchez Espinoza ofrece misa dominical por médicos y enfermeras, así como pacientes #COVID19 https://t.co/zsEnlUH1Hb"	2020-06-28 15:50:09	es		0.0	0.0		URBANO	"Noticias | #Puebla y #Tlaxcala |  https://t.co/vrp9lug8DM | https://t.co/DFXR8uuWCf |  WhatsApp 2222705681 ☎️ | urbanopue@gmail.com  📨 | 
Hagamos comunidad"	34726.0	3605.0	999.0	3027.0	22.0	False		
@wi_iza12	#28Jun #FelizDomingo Unión y lucha en contra del COViD19 sin olvidar los opositores que quieren destruir la patria #Venceremos #UniónLuchaYCompromiso🇻🇪  Con esta patria que amamos #VivalaPatria https://t.co/GzrIz8qwMW	2020-06-28 15:50:08	es		0.0	0.0		william		67913.0	757.0	638.0	427.0	0.0	False		
@polio_manuel	Cada diputad@ de la actual asamblea legislativa deberá responder ante la justicia, por todas las muertes por #COVID19 en El Salvador	2020-06-28 15:50:05	es		0.0	0.0		manuelP		287.0	245.0	652.0	89.0	0.0	False		
@nelsonarturo3g	"@soniamoreras @GermanGarzon_gg @ClaudiaLopez vieja inepta y estúpida, tampoco a Medellín ni su @Areametropol (4.2 millones habitantes) han llegado un solo ventilador comprado x gobierno, pero estamos produciendo 200 semanales y a la fecha tenemos solo 7 muertos covid19 (QEPD)
esa es la diferencia entre hablar mierda y hacer"	2020-06-28 15:49:50	es		0.0	0.0	@soniamoreras	nelson arturo	"Publicista, cuasi_abogado UdeA, enamorado de la ❤️i_da 🐸🐛🐞
Pregunta ¿cuando un vegano muere, reencarna o reenverdura? 🥑🥦🌶️🥒🥕🍆🌽🍄"	5464.0	1746.0	1516.0	253.0	0.0	False		
@alphavision2000	Aquí puedes ver los resultados de COVID19 en todo el mundo https://t.co/5zPBqx8ERA	2020-06-28 15:49:49	es		0.0	0.0		Alpha Vision Radio	Alphavision	1798.0	635.0	276.0	120.0	1.0	False		
